941,greek
33712,indian
33713,greek
33714,jamaican
948,greek
949,jamaican
33718,greek
33719,indian
33720,southern_us
33722,indian
33725,indian
33728,greek
33729,jamaican
33733,greek
974,greek
975,greek
979,indian
987,greek
988,italian
989,italian
33758,italian
33759,greek
33761,greek
33763,italian
32934,greek
33767,greek
1001,greek
33770,southern_us
33773,greek
5489,southern_us
1011,italian
33780,greek
1013,greek
1014,southern_us
169,indian
1017,greek
33790,italian
33791,indian
33793,greek
1027,greek
33798,italian
1032,indian
33802,indian
43863,italian
1038,jamaican
38224,filipino
33813,greek
1053,italian
33824,greek
33826,southern_us
33829,indian
1063,greek
1064,indian
33834,greek
33840,greek
1073,filipino
33842,indian
1083,greek
1084,greek
33855,greek
33856,indian
1089,jamaican
33861,greek
11106,indian
33874,greek
1107,italian
1108,filipino
1119,indian
1120,italian
1125,greek
5649,southern_us
1130,italian
1132,indian
1135,jamaican
1139,italian
33911,italian
1147,italian
1150,greek
192,greek
33922,italian
1156,greek
1158,jamaican
1162,indian
33934,italian
33937,greek
33940,greek
33941,italian
33943,greek
1177,italian
33947,greek
33950,italian
1184,indian
33953,greek
33955,greek
1189,greek
1192,greek
38428,jamaican
1195,greek
1200,greek
1201,indian
1203,southern_us
33972,greek
1205,jamaican
1214,greek
33983,indian
33985,jamaican
1218,greek
1221,southern_us
12043,greek
1231,indian
1232,italian
34002,greek
34003,greek
11129,italian
34010,greek
34020,greek
34021,indian
1255,indian
1257,indian
1259,indian
34030,greek
34033,greek
16595,indian
34036,italian
1270,indian
1280,jamaican
34049,greek
34055,italian
1289,greek
1293,jamaican
34063,indian
34065,greek
34066,greek
1300,italian
1301,greek
47145,southern_us
34074,southern_us
5499,greek
34077,greek
34078,southern_us
34081,greek
1317,italian
1322,southern_us
34092,greek
34095,indian
34097,indian
34102,greek
1336,greek
1337,greek
1338,greek
1339,greek
34109,indian
34113,indian
34120,indian
1353,indian
1354,greek
32994,jamaican
32995,greek
34136,indian
1370,greek
34141,southern_us
34143,italian
1377,greek
1384,southern_us
1385,greek
1388,greek
34160,filipino
34162,greek
34164,filipino
1397,greek
34166,italian
1400,italian
1405,greek
34175,indian
1409,jamaican
1411,greek
1414,greek
1417,jamaican
34186,greek
34189,greek
1423,greek
34194,italian
34195,greek
34196,indian
1429,greek
34201,indian
34210,greek
1443,italian
34212,italian
34214,greek
34216,greek
1449,italian
1450,greek
1451,indian
34221,greek
1454,greek
34229,southern_us
34234,greek
1467,greek
34236,southern_us
1475,italian
34244,southern_us
1482,greek
34251,indian
34252,greek
1485,greek
1488,greek
33017,greek
34265,southern_us
1499,greek
34269,indian
34271,greek
1505,indian
1508,indian
34278,greek
34280,greek
1513,indian
34282,italian
1519,greek
1520,greek
34289,jamaican
34294,greek
34297,greek
1530,italian
1532,indian
1534,greek
1535,indian
1536,greek
34305,southern_us
1539,italian
1541,greek
34310,indian
1544,indian
1550,indian
34322,greek
34323,greek
1556,greek
34326,jamaican
34328,greek
43951,greek
34333,greek
1569,southern_us
1570,spanish
1572,indian
1573,italian
34343,italian
1576,indian
34346,greek
34348,jamaican
34349,greek
34351,italian
34353,italian
34354,italian
34355,greek
34356,italian
34359,southern_us
34363,italian
1599,greek
49419,greek
1607,italian
34376,greek
43959,greek
34390,italian
1623,greek
1627,greek
1628,southern_us
1632,indian
1634,greek
1636,filipino
34405,italian
1638,italian
1645,southern_us
43965,greek
1653,jamaican
1655,jamaican
1656,greek
1658,greek
34427,indian
34428,jamaican
34431,jamaican
1664,greek
1668,indian
34438,spanish
1676,greek
1684,greek
34457,greek
34459,italian
1692,greek
34461,southern_us
34470,italian
34476,greek
34479,southern_us
34481,italian
34484,greek
34487,indian
1721,indian
1725,greek
34494,italian
34495,indian
34497,southern_us
34498,southern_us
11211,indian
1733,greek
1735,greek
34505,southern_us
1740,greek
1745,indian
34515,indian
1749,indian
1751,filipino
1754,greek
1757,greek
1759,greek
34531,italian
34532,italian
1766,greek
34536,italian
1784,greek
1785,greek
34558,greek
5760,greek
1795,greek
1796,indian
34566,greek
34569,greek
43991,jamaican
1808,indian
34580,indian
1815,italian
39341,greek
1820,greek
34596,indian
34597,greek
33073,southern_us
34601,greek
34602,greek
34603,indian
34606,greek
34607,italian
1843,greek
34614,greek
34616,italian
38538,indian
34629,greek
34630,indian
1866,greek
1868,italian
34637,indian
34638,greek
34639,greek
34641,southern_us
34645,southern_us
33081,italian
34663,greek
33084,indian
34666,southern_us
34667,greek
1900,greek
5778,greek
1902,greek
1909,greek
46982,indian
38548,greek
1920,greek
34689,filipino
34698,greek
1932,greek
34704,indian
1939,greek
34708,greek
34711,southern_us
34712,greek
34713,greek
34714,italian
1948,indian
1949,italian
1952,greek
1953,jamaican
34723,greek
34724,jamaican
1960,indian
1963,jamaican
34732,greek
34733,indian
34735,spanish
34741,filipino
1974,italian
1975,jamaican
1977,italian
1978,greek
1981,greek
1985,indian
34754,italian
1987,greek
1988,greek
1989,greek
34760,greek
34762,greek
34763,indian
1996,greek
1999,greek
34772,jamaican
34773,indian
44803,greek
2013,greek
2014,indian
34783,greek
2021,greek
34790,greek
34798,italian
2031,jamaican
45895,italian
34803,jamaican
2040,greek
34809,greek
11263,greek
34812,greek
34815,indian
34818,indian
2052,southern_us
16726,greek
38572,indian
34828,jamaican
2063,jamaican
33112,greek
34835,jamaican
34837,jamaican
34839,greek
2075,italian
2078,greek
2083,italian
2084,greek
2086,greek
2090,indian
2092,greek
34863,greek
2099,indian
33118,southern_us
34870,greek
34872,italian
34873,indian
2110,italian
34880,italian
34881,greek
2114,greek
2117,greek
2118,indian
2121,greek
2131,greek
34900,jamaican
2133,greek
34903,greek
2136,jamaican
34909,greek
2144,greek
2146,greek
34916,italian
2149,italian
34919,greek
2159,jamaican
2163,southern_us
2164,italian
34937,jamaican
34940,greek
2174,greek
34944,southern_us
34949,greek
34951,jamaican
2184,southern_us
2185,indian
2187,greek
34959,greek
2192,greek
44056,jamaican
34967,greek
34970,southern_us
34971,southern_us
34973,greek
34975,southern_us
2208,italian
34977,indian
34980,greek
34991,indian
2224,greek
2226,greek
2229,jamaican
2231,greek
2232,jamaican
35002,greek
2236,greek
2237,italian
35006,jamaican
35008,southern_us
2242,greek
2243,greek
2244,jamaican
2245,greek
35014,italian
35021,italian
2254,greek
35031,italian
2268,southern_us
35038,italian
35042,indian
2280,greek
35049,greek
35051,jamaican
2284,southern_us
33149,italian
35057,indian
35060,indian
35063,greek
35065,greek
35066,indian
35068,indian
35074,indian
2308,italian
49537,jamaican
2314,greek
2316,jamaican
2317,indian
11309,greek
35092,italian
44078,greek
2329,italian
35099,italian
35100,indian
2334,greek
2336,greek
35105,greek
2338,jamaican
35109,indian
35110,italian
35126,greek
35128,greek
44084,indian
2366,greek
35141,indian
2377,greek
35146,greek
2379,greek
2380,greek
2381,jamaican
35155,greek
35156,southern_us
35160,greek
2396,indian
35168,greek
2404,jamaican
35173,jamaican
2406,italian
35181,jamaican
2419,greek
2421,greek
35190,greek
2427,greek
35196,italian
2429,italian
2263,greek
35200,indian
35203,indian
35209,greek
35214,southern_us
2447,jamaican
2448,indian
2450,greek
2452,greek
35221,greek
35223,greek
35224,filipino
35225,indian
2459,greek
35229,greek
2464,jamaican
35238,greek
2471,greek
35240,indian
2473,greek
2474,filipino
35246,italian
35249,greek
2483,indian
2484,italian
2489,indian
35258,italian
2492,greek
2493,greek
35262,greek
2510,greek
2511,greek
35281,italian
35283,greek
49572,southern_us
35292,greek
2526,italian
2532,greek
35306,greek
2539,italian
35313,greek
2547,jamaican
35320,greek
35321,indian
2554,greek
35326,italian
11350,indian
2567,indian
35345,greek
2579,greek
2580,southern_us
35353,greek
2588,italian
35359,italian
35360,greek
2593,southern_us
35366,indian
35369,indian
35370,italian
2608,filipino
35383,indian
35385,greek
35387,greek
35391,italian
35394,greek
35396,greek
2629,southern_us
35400,greek
2633,southern_us
35402,jamaican
35410,greek
44131,southern_us
35412,italian
2648,indian
2649,indian
35421,greek
2669,greek
35442,greek
2675,greek
2676,greek
35447,greek
2680,jamaican
35451,jamaican
2684,greek
2685,greek
2688,greek
35461,southern_us
35468,indian
2701,jamaican
35474,greek
2711,indian
35482,greek
2716,greek
5914,greek
2718,indian
35488,southern_us
2721,greek
2728,indian
35499,southern_us
35502,italian
2740,indian
2746,greek
35515,italian
35517,spanish
2751,southern_us
35525,greek
49612,greek
35530,greek
2766,indian
16845,greek
2769,jamaican
2771,italian
49614,greek
2774,greek
35543,greek
2777,greek
35549,greek
2784,indian
2786,italian
2787,italian
35556,greek
2789,greek
35558,greek
35560,indian
35561,greek
35563,italian
35565,italian
2803,greek
35576,indian
2812,southern_us
35581,greek
44160,italian
35589,indian
2823,indian
49623,indian
2828,spanish
35597,southern_us
35598,indian
2833,indian
35604,italian
35605,greek
2838,indian
35610,greek
2848,greek
2853,indian
35625,greek
2860,southern_us
35629,greek
2864,indian
35636,indian
2869,italian
2870,greek
5940,jamaican
2875,southern_us
35644,greek
2878,greek
35648,southern_us
2881,greek
35650,indian
35662,indian
35665,greek
35667,italian
44174,italian
35670,italian
35675,greek
2913,greek
35683,greek
35685,greek
35686,greek
35687,indian
2924,greek
35695,greek
35698,greek
35699,italian
2933,jamaican
2938,greek
2940,greek
2942,greek
2943,greek
2944,greek
35713,indian
2954,greek
35726,southern_us
35731,greek
2964,greek
2970,indian
35740,southern_us
35742,indian
35746,italian
2981,greek
35750,greek
35753,indian
35754,indian
35755,indian
2990,greek
2991,greek
35760,jamaican
35762,greek
2996,indian
2999,greek
3001,greek
35770,greek
35772,greek
3006,greek
3009,greek
3010,jamaican
3014,italian
3015,italian
3016,greek
16887,italian
3020,greek
35790,greek
3024,greek
3026,indian
3029,filipino
35798,italian
3031,greek
35806,italian
35809,indian
3045,greek
35820,jamaican
35825,greek
35829,greek
35830,greek
3063,greek
3064,indian
3066,italian
3067,italian
3068,greek
11434,jamaican
3070,jamaican
35840,italian
35841,greek
15378,greek
35843,indian
35845,greek
16897,greek
35848,indian
35850,greek
35851,indian
3090,indian
3091,greek
3094,greek
3096,italian
35867,italian
35869,greek
3103,indian
3105,greek
35874,italian
3111,southern_us
35883,italian
35888,indian
3124,greek
35893,italian
35894,indian
35900,italian
3133,greek
35903,greek
3137,filipino
35908,greek
35910,italian
35911,indian
35914,italian
35918,southern_us
3151,jamaican
3152,jamaican
35922,italian
38755,indian
35928,indian
35929,greek
33295,greek
35932,greek
3165,greek
35936,greek
16912,italian
35941,greek
3175,greek
35947,italian
35954,italian
35958,southern_us
35960,greek
35961,italian
35964,jamaican
35968,indian
3202,greek
3203,greek
3205,greek
3207,indian
3209,greek
35983,greek
35984,italian
35986,italian
35987,greek
3220,italian
35989,indian
3222,italian
35991,indian
3225,greek
35996,greek
33306,southern_us
3237,southern_us
3240,indian
36009,jamaican
3244,greek
36015,greek
3249,greek
3251,greek
36020,greek
49694,indian
36024,southern_us
36028,jamaican
36029,greek
3263,southern_us
36033,greek
36036,greek
3269,spanish
36040,italian
3274,greek
3281,italian
3282,jamaican
3284,italian
36059,indian
3292,greek
3296,greek
36066,indian
36070,greek
3309,jamaican
36078,italian
6013,greek
36081,greek
3315,italian
36085,greek
36086,indian
49705,greek
3321,greek
3322,greek
3323,greek
3324,greek
3329,southern_us
3330,greek
36099,greek
36104,indian
36111,italian
36113,indian
36114,indian
3350,jamaican
3352,southern_us
36125,italian
3358,indian
3363,filipino
3369,southern_us
36140,southern_us
36144,greek
36146,greek
3387,jamaican
38794,greek
3390,greek
36159,italian
36160,greek
3397,southern_us
3401,southern_us
3402,indian
3403,italian
3404,indian
36182,greek
36185,greek
36187,italian
36191,greek
36192,indian
36194,greek
36195,indian
3429,greek
36198,greek
36201,italian
3434,greek
36205,greek
33341,southern_us
3444,italian
36218,greek
36219,greek
36220,southern_us
36222,greek
3460,jamaican
3461,jamaican
3462,greek
3463,greek
36237,greek
3470,indian
36239,italian
36245,greek
36249,indian
36250,greek
3483,southern_us
3489,southern_us
36259,spanish
3495,indian
36264,greek
36267,greek
3502,greek
36272,greek
3506,greek
3514,italian
36283,indian
36287,greek
38817,italian
3528,filipino
3529,greek
36298,greek
3532,jamaican
3533,jamaican
36302,jamaican
3537,greek
36307,jamaican
3541,italian
3545,greek
36315,jamaican
36320,indian
3554,greek
3557,indian
3558,jamaican
3560,southern_us
3561,greek
36335,southern_us
36339,indian
36340,greek
36343,indian
36347,greek
3580,southern_us
3583,indian
36353,greek
36354,greek
36361,greek
3596,greek
36366,indian
36367,indian
3600,filipino
36373,indian
3610,greek
3619,indian
36390,jamaican
3630,indian
36401,indian
3635,greek
36407,jamaican
33375,greek
36415,greek
36418,greek
3652,jamaican
36422,italian
36425,filipino
36427,greek
610,indian
36430,greek
3667,jamaican
36438,jamaican
3677,indian
36457,indian
11538,greek
36462,greek
36463,greek
36470,indian
3703,greek
36483,indian
36484,indian
36491,greek
3725,italian
3726,italian
36496,southern_us
3729,italian
36500,greek
3734,italian
3737,greek
3738,southern_us
3739,indian
44314,southern_us
3742,greek
3743,greek
36512,greek
36513,greek
3753,greek
3755,indian
3761,italian
3762,greek
3764,indian
36539,greek
36541,greek
36543,greek
36550,italian
3785,greek
36558,indian
38861,indian
3792,jamaican
36562,indian
3797,greek
36568,jamaican
36577,italian
36584,greek
36585,italian
3818,greek
36588,greek
36589,italian
36591,greek
36593,greek
36594,greek
3830,greek
36600,indian
3835,italian
36605,southern_us
3838,southern_us
36607,greek
3844,italian
3846,greek
3847,italian
36621,greek
36622,italian
3856,greek
36625,greek
36627,greek
36628,italian
44334,jamaican
36631,greek
36634,italian
36635,greek
3870,indian
36642,greek
3875,italian
36644,indian
38876,greek
36653,greek
3886,greek
36655,greek
3889,greek
3892,indian
3893,jamaican
3895,italian
3897,italian
3903,southern_us
3909,greek
36678,indian
3911,italian
3912,italian
36681,indian
36687,greek
36691,indian
3924,jamaican
3927,filipino
3928,greek
3930,southern_us
3932,italian
3935,greek
36704,greek
3938,indian
3943,indian
36713,greek
36714,indian
36715,southern_us
36720,greek
3954,greek
36723,greek
36724,indian
36725,greek
44868,greek
3963,jamaican
36732,greek
3965,greek
3969,greek
3970,greek
36740,italian
36741,indian
36743,indian
36744,jamaican
36746,southern_us
36747,indian
5588,jamaican
3985,greek
3987,indian
36756,greek
36758,jamaican
44356,southern_us
38895,italian
36764,greek
4000,italian
38896,indian
36772,indian
4006,italian
4008,greek
36779,southern_us
36782,jamaican
4016,greek
4019,greek
4020,greek
36789,indian
36791,greek
4024,italian
36795,greek
4029,greek
4032,greek
4033,italian
4034,greek
4039,greek
36811,italian
36812,italian
36813,greek
36815,greek
4049,indian
4052,greek
4053,greek
36822,greek
4056,greek
33444,greek
44367,italian
36829,greek
36830,italian
36832,greek
11811,greek
4072,greek
679,indian
36846,indian
36847,greek
36851,indian
4085,greek
36855,greek
4090,greek
4092,indian
4093,greek
4097,italian
4099,italian
36869,jamaican
4102,italian
4103,greek
36873,italian
36876,italian
4112,southern_us
36881,jamaican
4117,indian
36886,jamaican
36889,italian
36891,indian
4125,greek
4128,indian
4136,greek
4139,greek
4143,greek
4144,greek
36914,greek
36916,greek
36917,indian
4150,greek
36920,indian
4154,greek
36923,indian
4160,southern_us
4162,greek
36932,greek
36933,indian
4167,greek
36937,italian
4171,indian
4172,indian
4175,greek
4179,indian
36948,italian
36951,greek
4184,indian
36954,jamaican
4188,jamaican
4190,greek
36961,spanish
36968,indian
36969,greek
7011,greek
4209,jamaican
36981,italian
36983,italian
36988,greek
4222,greek
36993,indian
36995,greek
4231,greek
4233,greek
4234,italian
4236,greek
4237,indian
4238,indian
37007,italian
37008,italian
4244,greek
37013,italian
4247,southern_us
4251,italian
37020,indian
4253,greek
4255,indian
37025,indian
37029,greek
37035,greek
4271,indian
4272,indian
4276,greek
37046,greek
4279,greek
4280,greek
37054,southern_us
37056,indian
37058,italian
4293,greek
4294,indian
33484,greek
4301,greek
4302,jamaican
37071,indian
4305,greek
4306,greek
4311,indian
4312,greek
4316,jamaican
37086,italian
4319,greek
4320,italian
4322,greek
4328,indian
37102,greek
4336,jamaican
37105,greek
4338,greek
37110,southern_us
33493,greek
4353,greek
37123,greek
37124,greek
37125,italian
37128,indian
4363,jamaican
37133,greek
33496,indian
37138,jamaican
37141,jamaican
37143,greek
4377,greek
37147,indian
4381,greek
37150,indian
37152,indian
4385,greek
4386,greek
4387,greek
4388,greek
33500,italian
4398,greek
4401,greek
4402,greek
4408,southern_us
4410,greek
4412,southern_us
4416,greek
37189,indian
4428,greek
37197,greek
4430,greek
37199,greek
37204,greek
37207,greek
37208,indian
4446,indian
37216,greek
4450,greek
4452,greek
4453,greek
37227,italian
4461,filipino
37232,southern_us
4465,greek
4466,spanish
37243,indian
37244,italian
37245,italian
4478,greek
4481,indian
41612,greek
37251,greek
4484,jamaican
37253,greek
37256,greek
37257,southern_us
4491,italian
37262,indian
4501,greek
4506,greek
37277,greek
4510,greek
37279,greek
4514,southern_us
11675,greek
4516,greek
37285,jamaican
37287,jamaican
4522,greek
37297,greek
4534,indian
37305,greek
37307,italian
4540,indian
4543,spanish
4545,greek
4546,italian
4547,italian
4550,greek
4553,indian
4554,indian
37326,greek
37328,greek
4561,greek
4562,greek
37331,southern_us
4571,jamaican
4572,greek
37341,greek
6224,italian
37348,jamaican
37350,greek
4583,greek
4586,greek
37356,italian
4591,indian
4594,indian
4595,greek
37365,southern_us
37372,greek
4608,southern_us
37378,greek
37380,greek
4616,italian
37385,indian
4623,greek
37395,greek
37396,southern_us
4633,greek
37408,greek
4641,southern_us
4642,jamaican
4643,jamaican
37412,indian
4651,italian
6237,greek
4657,greek
4658,jamaican
4661,greek
4662,southern_us
33545,filipino
37436,italian
4669,greek
4673,italian
4675,greek
4679,italian
4683,italian
4685,italian
4686,italian
4693,greek
37462,italian
37463,greek
4699,southern_us
4700,indian
37469,greek
37470,jamaican
4703,italian
37475,greek
37476,indian
37481,italian
37488,southern_us
4721,jamaican
37493,italian
4727,italian
4732,greek
37503,greek
37504,italian
37505,greek
37511,greek
37521,greek
4754,greek
37526,southern_us
4763,indian
4767,greek
4768,greek
4777,italian
37549,greek
4783,italian
37552,greek
4791,italian
4794,italian
37563,greek
4797,greek
4798,greek
37569,greek
37570,filipino
4804,filipino
4808,greek
4809,italian
4811,southern_us
37581,italian
37582,jamaican
4815,italian
37584,greek
4819,greek
37589,jamaican
4823,jamaican
37592,greek
37598,greek
4831,greek
37601,greek
4834,italian
37605,greek
4838,italian
37610,italian
4847,italian
37617,indian
37618,greek
39038,indian
4855,greek
4856,greek
37626,greek
4862,greek
37631,greek
4864,southern_us
4870,southern_us
37642,greek
4875,greek
4877,greek
37649,greek
37652,indian
37654,greek
4887,greek
37657,greek
37666,greek
37668,southern_us
33585,italian
4904,indian
37673,greek
4907,indian
37689,greek
37690,jamaican
4924,filipino
4925,indian
4928,italian
4933,greek
4936,southern_us
37706,greek
4946,southern_us
4948,greek
37717,greek
37718,greek
37722,greek
37723,greek
4956,greek
4961,italian
37731,italian
37733,southern_us
4966,greek
4968,greek
4972,greek
37741,greek
4974,jamaican
37746,greek
37751,greek
4987,indian
4992,indian
4994,indian
37764,jamaican
37765,italian
37769,greek
37771,indian
37772,italian
37774,greek
5008,indian
5010,italian
5012,indian
5016,greek
5022,greek
37791,greek
5024,indian
5026,italian
37800,italian
37801,greek
5034,southern_us
37803,southern_us
5037,greek
37806,greek
37811,indian
37812,italian
5045,indian
37815,italian
5049,greek
5051,greek
5053,jamaican
5056,southern_us
37825,italian
5059,greek
37829,jamaican
5063,jamaican
5072,spanish
5076,greek
846,greek
5079,greek
5088,indian
37858,indian
37860,greek
37861,greek
5094,greek
37865,greek
37867,southern_us
5105,italian
37876,greek
5110,filipino
37880,greek
5113,greek
5114,greek
5115,indian
37886,greek
37887,greek
37888,greek
37891,spanish
5126,greek
5127,indian
37897,jamaican
37899,greek
5134,italian
5137,italian
37906,southern_us
5141,greek
5148,indian
5150,greek
5155,indian
37925,indian
37928,indian
37930,greek
37933,indian
37934,italian
5169,indian
5172,italian
37942,greek
37943,greek
5176,italian
37946,spanish
5181,greek
5182,greek
5183,greek
37952,southern_us
37953,greek
37954,greek
5188,indian
37960,greek
37961,greek
5195,indian
5203,greek
37972,greek
37973,greek
6330,greek
5218,italian
5219,greek
37990,indian
5226,italian
871,italian
37996,southern_us
5231,greek
5234,jamaican
38004,italian
5238,greek
5239,greek
38014,greek
5247,greek
5248,indian
38018,greek
5252,jamaican
5255,italian
38025,jamaican
5261,indian
38031,indian
5264,indian
5265,greek
5266,italian
5268,italian
38038,indian
38042,southern_us
38047,greek
5285,southern_us
5288,greek
38058,greek
5293,indian
5295,indian
38064,southern_us
883,greek
38068,greek
38069,greek
5305,greek
5306,jamaican
5308,greek
5309,italian
5311,greek
5313,jamaican
38085,greek
5318,greek
11809,filipino
38089,indian
5326,greek
5327,southern_us
5331,greek
38107,greek
5341,southern_us
5345,indian
5349,greek
5350,greek
5352,indian
38122,indian
5355,jamaican
38126,greek
38130,italian
5363,greek
38134,greek
5367,greek
38136,greek
38137,southern_us
5370,jamaican
5372,greek
5386,indian
38157,greek
38159,indian
38161,greek
5398,greek
5400,greek
38170,greek
38180,italian
38186,italian
38188,italian
5428,jamaican
38197,greek
38200,indian
5434,jamaican
39135,jamaican
38205,southern_us
38206,southern_us
5443,greek
38216,italian
38218,greek
38221,greek
5454,greek
38223,greek
5456,greek
5457,indian
38228,indian
5464,greek
38234,jamaican
38237,jamaican
38240,jamaican
38241,jamaican
5476,indian
38247,greek
38249,greek
5482,indian
5484,greek
38253,greek
5486,jamaican
38257,southern_us
5491,greek
5497,greek
38267,italian
38270,indian
5503,indian
38272,greek
38273,italian
38275,italian
38277,southern_us
5512,greek
919,italian
5516,jamaican
38290,greek
38293,indian
5526,southern_us
38298,italian
5531,indian
5535,jamaican
5536,greek
5539,southern_us
5540,italian
38311,greek
5545,indian
38314,greek
38318,greek
5551,indian
5556,greek
5558,greek
5560,greek
38332,greek
38333,southern_us
38337,italian
5570,southern_us
38339,greek
5582,greek
38356,greek
5591,italian
5592,greek
5594,greek
5596,italian
38366,filipino
38368,greek
38369,jamaican
38373,greek
38377,greek
5612,indian
38381,indian
38382,greek
38383,jamaican
38385,greek
38392,italian
38395,italian
5628,greek
5630,greek
38408,jamaican
5643,southern_us
5645,greek
38417,italian
5651,jamaican
5652,jamaican
5657,indian
5660,greek
38430,italian
5664,greek
5668,greek
5669,italian
5670,italian
5676,greek
5686,greek
5692,greek
38464,greek
38469,indian
5702,greek
5706,greek
5707,southern_us
38476,indian
5710,greek
38481,southern_us
5717,indian
5720,greek
5721,greek
5722,italian
5723,italian
5730,greek
5734,greek
5736,indian
5741,greek
38513,jamaican
38514,southern_us
38516,greek
5749,jamaican
5751,greek
38523,indian
38526,greek
38527,greek
38528,italian
11103,greek
38534,italian
38536,jamaican
38537,greek
5770,greek
38540,greek
38541,greek
5774,greek
38546,southern_us
5780,greek
5783,indian
5784,indian
38553,indian
38555,greek
5791,greek
5794,indian
5799,spanish
38568,jamaican
38569,italian
5804,southern_us
5805,indian
38574,greek
38576,italian
38577,greek
38578,southern_us
5813,greek
5818,indian
5820,southern_us
5825,indian
38594,indian
38598,italian
38604,greek
38608,greek
38609,greek
38610,jamaican
5843,greek
5844,greek
5846,filipino
38620,indian
38621,greek
38625,jamaican
5859,greek
5861,greek
5868,italian
33747,italian
38646,greek
38650,italian
5885,greek
5886,southern_us
5891,italian
5892,filipino
38662,indian
38670,italian
38673,italian
5908,greek
38682,southern_us
38683,indian
5920,greek
5922,greek
5923,greek
5928,greek
5929,greek
38699,greek
5933,indian
38704,indian
5938,italian
38708,greek
5941,italian
38710,jamaican
38716,greek
5951,greek
5952,greek
5957,greek
38731,italian
38735,greek
38736,southern_us
5970,indian
